,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Class,Entity,Book
228,8.43795281613867,9.40595533455897,8.82921421379701,8.55568233133169,8.68035077400149,8.97866545034639,17.9080981394712,8.72294528253829,8.74463722448581,11.7364984333304,1,sirius,Harry Potter and the Goblet of Fire - J. K. Rowling
229,8.74196816694897,9.5295716729101,8.4975417634786,8.47378356913856,8.36690654729897,9.02674209105024,18.4783113817592,8.91967503232679,8.67831249157947,11.2871872835091,8,dudley,Harry Potter and the Goblet of Fire - J. K. Rowling
230,8.40118743148597,10.0928928048047,8.6418557408526,8.39883388622631,8.38572036707628,8.77468259906696,18.8775177662778,8.78065206000199,8.5067235966251,11.1399337475822,8,ron,Harry Potter and the Deathly Hallows - J. K. Rowling
231,8.26977382506466,10.0157510656317,8.35280489794597,8.41364383937706,8.39713358483296,9.12463856974423,18.5650862127791,8.71478428214096,8.57572833507018,11.5706553874132,8,delacour,Harry Potter and the Deathly Hallows - J. K. Rowling
232,8.90565796204927,10.4546430586236,8.3225829975024,8.89806793067911,9.20648780096433,9.49659330009804,16.6168702968601,8.26384349125801,9.30655743739402,10.5286957245712,1,gryffindor,Harry Potter and the Goblet of Fire - J. K. Rowling
233,8.26977382506466,10.0157510656317,8.35280489794597,8.41364383937706,8.39713358483296,9.12463856974423,18.5650862127791,8.71478428214096,8.57572833507018,11.5706553874132,8,fleur,Harry Potter and the Deathly Hallows - J. K. Rowling
234,8.49343571759755,9.62420139882625,8.86177431763484,8.53491972211102,8.56569641104843,8.98757597081726,16.0228453582506,8.83080063817223,8.84252746050197,13.2362230050398,9,sirius,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
235,8.10092634062235,9.19609667102212,8.15197971497755,8.17378713899839,8.22427198549117,9.81257354759728,20.4669264847799,8.66040693542798,8.40199885841563,10.8110323226677,3,drive,Harry Potter and the Half-Blood Prince - J. K. Rowling
236,8.19097986429922,9.46765021560472,8.36063683456451,8.13384187583217,8.34965127978727,8.67425976094827,20.250781279267,8.51906127336957,8.50785887730516,11.5452787390221,6,of,Harry Potter and the Order of the Phoenix - J. K. Rowling
237,7.84746162025252,10.2283975325033,8.33627779557638,8.16274709157325,7.96923369815029,8.64044922257473,17.502291854699,8.51327291574026,8.51977310954533,14.280095159385,2,dursley,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
